Particles in Bath,Particles in Bin 1,Particles in Bin 2,Total particles,Time Stamp
750,0,0,750,35.80078
750,0,0,750,35.84619
750,0,0,750,35.90039
750,0,0,750,35.94482
750,0,0,750,35.99097
750,0,0,750,36.04492
750,0,0,750,36.10034
750,0,0,750,36.14478
750,0,0,750,36.20044
750,0,0,750,36.24512
750,0,0,750,36.29126
750,0,0,750,36.34473
750,0,0,750,36.40015
750,0,0,750,36.44507
750,0,0,750,36.50024
750,0,0,750,36.54443
750,0,0,750,36.60059
750,0,0,750,36.64453
750,0,0,750,36.7002
750,0,0,750,36.74438
750,0,0,750,36.80493
750,0,0,750,36.84448
750,0,0,750,36.89307
750,0,0,750,36.94971
750,0,0,750,36.99976
750,0,0,750,37.04419
750,0,0,750,37.09497
750,0,0,750,37.14429
750,0,0,750,37.19995
750,0,0,750,37.24243
750,0,0,750,37.2998
750,0,0,750,37.34399
750,0,0,750,37.39844
750,0,0,750,37.44434
750,0,0,750,37.49976
750,0,0,750,37.54395
750,0,0,750,37.60767
750,0,0,750,37.64893
750,0,0,750,37.69946
750,0,0,750,37.7439
750,0,0,750,37.7998
750,0,0,750,37.84424
750,0,0,750,37.89966
750,0,0,750,37.94458
750,0,0,750,37.99976
750,0,0,750,38.04419
750,0,0,750,38.10229
750,0,0,750,38.14551
750,0,0,750,38.19263
750,0,0,750,38.24365
750,0,0,750,38.29932
750,0,0,750,38.34375
750,0,0,750,38.39917
750,0,0,750,38.44336
750,0,0,750,38.49927
750,0,0,750,38.54346
750,0,0,750,38.59912
750,0,0,750,38.65063
750,0,0,750,38.69897
750,0,0,750,38.74365
750,0,0,750,38.79614
750,0,0,750,38.84326
750,0,0,750,38.89917
750,0,0,750,38.95044
750,0,0,750,38.99927
750,0,0,750,39.04346
750,0,0,750,39.10693
750,0,0,750,39.15088
750,0,0,750,39.19873
750,0,0,750,39.24341
750,0,0,750,39.29199
750,0,0,750,39.34326
750,0,0,750,39.39941
750,0,0,750,39.4436
750,0,0,750,39.49878
750,0,0,750,39.54346
750,0,0,750,39.59253
750,0,0,750,39.64282
750,0,0,750,39.69873
750,0,0,750,39.74927
750,0,0,750,39.7915
750,0,0,750,39.84302
750,0,0,750,39.89478
750,0,0,750,39.94385
750,0,0,750,39.99854
750,0,0,750,40.05078
750,0,0,750,40.09839
750,0,0,750,40.14258
750,0,0,750,40.19531
750,0,0,750,40.24414
750,0,0,750,40.2981
750,0,0,750,40.35132
750,0,0,750,40.39233
750,0,0,750,40.44678
750,0,0,750,40.50586
750,0,0,750,40.54663
750,0,0,750,40.59814
750,0,0,750,40.64282
750,0,0,750,40.69141
750,0,0,750,40.74268
750,0,0,750,40.79834
750,0,0,750,40.84448
750,0,0,750,40.89819
750,0,0,750,40.94238
750,0,0,750,41.04248
750,0,0,750,41.04248
750,0,0,750,41.0979
750,0,0,750,41.14233
750,0,0,750,41.198
750,0,0,750,41.2417
750,0,0,750,41.29785
750,0,0,750,41.34253
750,0,0,750,41.39771
750,0,0,750,41.44214
750,0,0,750,41.4978
750,0,0,750,41.54248
750,0,0,750,41.59766
750,0,0,750,41.64233
750,0,0,750,41.69775
750,0,0,750,41.74243
750,0,0,750,41.80029
750,0,0,750,41.84546
750,0,0,750,41.8916
750,0,0,750,41.94409
750,0,0,750,41.9978
750,0,0,750,42.04224
750,0,0,750,42.09766
750,0,0,750,42.14209
750,0,0,750,42.19775
750,0,0,750,42.24194
750,0,0,750,42.29761
750,0,0,750,42.34204
750,0,0,750,42.39795
750,0,0,750,42.4436
750,0,0,750,42.49609
750,0,0,750,42.54199
750,0,0,750,42.59741
750,0,0,750,42.6416
750,0,0,750,42.69751
750,0,0,750,42.7417
750,0,0,750,42.79712
750,0,0,750,42.8418
750,0,0,750,42.89722
750,0,0,750,42.94263
750,0,0,750,42.99707
750,0,0,750,43.04175
750,0,0,750,43.09717
750,0,0,750,43.14136
750,0,0,750,43.19702
750,0,0,750,43.2417
750,0,0,750,43.29712
750,0,0,750,43.34277
750,0,0,750,43.39673
750,0,0,750,43.44165
750,0,0,750,43.49683
750,0,0,750,43.54175
750,0,0,750,43.59717
750,0,0,750,43.64136
750,0,0,750,43.70459
750,0,0,750,43.74536
750,0,0,750,43.79663
750,0,0,750,43.84155
750,0,0,750,43.92578
750,0,0,750,43.94214
750,0,0,750,43.99683
750,0,0,750,44.04126
750,0,0,750,44.09644
750,0,0,750,44.14111
750,0,0,750,44.19678
750,0,0,750,44.2417
750,0,0,750,44.29199
750,0,0,750,44.34302
750,0,0,750,44.39673
750,0,0,750,44.44189
750,0,0,750,44.49634
750,0,0,750,44.54102
750,0,0,750,44.59839
750,0,0,750,44.65186
750,0,0,750,44.69629
750,0,0,750,44.75171
750,0,0,750,44.79614
750,0,0,750,44.85181
750,0,0,750,44.896
750,0,0,750,44.95239
750,0,0,750,44.99634
750,0,0,750,45.052
750,0,0,750,45.09619
750,0,0,750,45.15186
750,0,0,750,45.19604
750,0,0,750,45.25171
750,0,0,750,45.29614
750,0,0,750,45.35156
750,0,0,750,45.396
750,0,0,750,45.45215
750,0,0,750,45.49585
750,0,0,750,45.55151
750,0,0,750,45.59595
750,0,0,750,45.64258
750,0,0,750,45.69604
750,0,0,750,45.75122
750,0,0,750,45.79614
750,0,0,750,45.85181
750,0,0,750,45.89575
750,0,0,750,45.95166
750,0,0,750,45.99854
750,0,0,750,46.05127
750,0,0,750,46.0957
750,0,0,750,46.14624
750,0,0,750,46.19556
750,0,0,750,46.2478
750,0,0,750,46.29712
750,0,0,750,46.35107
750,0,0,750,46.39551
750,0,0,750,46.44727
750,0,0,750,46.49561
750,0,0,750,46.55103
750,0,0,750,46.60156
750,0,0,750,46.64331
750,0,0,750,46.69556
750,0,0,750,46.74805
750,0,0,750,46.84229
750,0,0,750,46.84229
750,0,0,750,46.90332
750,0,0,750,46.94458
750,0,0,750,46.99512
750,0,0,750,47.06885
750,0,0,750,47.09814
750,0,0,750,47.15063
750,0,0,750,47.19531
750,0,0,750,47.24292
750,0,0,750,47.29517
750,0,0,750,47.35107
750,0,0,750,47.39722
750,0,0,750,47.4436
750,0,0,750,47.49487
750,0,0,750,47.54492
750,0,0,750,47.59497
750,0,0,750,47.65039
750,0,0,750,47.69116
750,0,0,750,47.75049
750,0,0,750,47.79492
750,0,0,750,47.8457
750,0,0,750,47.89478
750,0,0,750,47.95044
750,0,0,750,47.99146
750,0,0,750,48.05029
750,0,0,750,48.09473
750,0,0,750,48.14697
